timestamp,t_ex,u_ex,t_amb,u_amb,delta_t,delta_u,label_str,classe
1770857794.0063174,33.97,56.47,28.19,77.64,5.779999999999998,-21.17,IDLE,0
1770857663.459767,33.73,57.02,28.14,77.69,5.589999999999996,-20.669999999999995,IDLE,0
1770858018.2432137,34.52,54.89,28.18,77.24,6.340000000000003,-22.349999999999994,IDLE,0
1770857868.0004597,34.2,55.69,28.18,76.95,6.020000000000003,-21.260000000000005,IDLE,0
1770857984.7625422,34.48,55.0,28.2,77.21,6.279999999999998,-22.209999999999997,IDLE,0
1770857730.9839644,33.71,57.29,28.07,77.93,5.640000000000001,-20.640000000000008,IDLE,0
1770857714.665511,33.64,57.38,28.03,77.95,5.609999999999999,-20.57,IDLE,0
1770858011.7713995,34.5,55.0,28.2,77.28,6.300000000000001,-22.28,IDLE,0
1770857889.9468513,34.27,55.42,28.16,77.08,6.110000000000003,-21.66,IDLE,0
1770857696.9407563,33.58,57.4,28.07,77.8,5.509999999999998,-20.4,IDLE,0
1770857883.4762106,34.28,55.43,28.15,77.05,6.130000000000003,-21.62,IDLE,0
1770857813.9821458,34.0,56.39,28.13,77.46,5.870000000000001,-21.069999999999997,IDLE,0
1770857741.9556122,33.79,57.21,28.11,77.91,5.68,-20.7,IDLE,0
1770857869.688666,34.22,55.63,28.19,76.97,6.029999999999998,-21.34,IDLE,0
1770858011.4902806,34.5,54.98,28.19,77.28,6.309999999999999,-22.300000000000004,IDLE,0
1770857789.785868,33.97,56.5,28.15,77.57,5.82,-21.069999999999997,IDLE,0
1770858003.3302252,34.44,54.94,28.18,77.21,6.259999999999998,-22.27,IDLE,0
1770857674.9941428,33.65,57.26,28.09,77.73,5.559999999999999,-20.47000000000001,IDLE,0
1770857827.4868438,33.99,56.19,28.13,77.3,5.860000000000003,-21.11,IDLE,0
1770857641.795103,33.78,57.07,28.11,77.83,5.670000000000002,-20.76,IDLE,0
1770857643.2026083,33.78,57.08,28.11,77.86,5.670000000000002,-20.78,IDLE,0
1770857815.6702812,33.99,56.29,28.13,77.45,5.860000000000003,-21.160000000000004,IDLE,0
1770857984.199327,34.47,55.0,28.2,77.17,6.27,-22.17,IDLE,0
1770857716.0723102,33.68,57.4,28.02,77.95,5.66,-20.550000000000004,IDLE,0
1770857624.0713365,33.79,56.99,28.06,77.9,5.73,-20.910000000000004,IDLE,0
1770857694.4089572,33.6,57.37,28.08,77.85,5.520000000000003,-20.48,IDLE,0
1770857917.2378826,34.28,55.32,28.15,77.26,6.130000000000003,-21.940000000000005,IDLE,0
1770857653.049881,33.77,57.14,28.13,77.81,5.640000000000004,-20.67,IDLE,0
1770857619.850687,33.79,56.98,28.06,77.94,5.73,-20.96,IDLE,0
1770857682.5913117,33.66,57.34,28.1,77.75,5.559999999999995,-20.41,IDLE,0
1770857920.332707,34.27,55.31,28.17,77.2,6.100000000000001,-21.89,IDLE,0
1770857742.519678,33.8,57.17,28.09,77.96,5.709999999999997,-20.789999999999992,IDLE,0
1770857944.528974,34.36,55.31,28.17,77.33,6.189999999999998,-22.02,IDLE,0
1770857664.3038318,33.71,57.1,28.14,77.69,5.57,-20.59,IDLE,0
1770857632.229921,33.79,57.1,28.09,77.93,5.699999999999999,-20.830000000000005,IDLE,0
1770857665.147909,33.71,57.11,28.13,77.64,5.580000000000002,-20.53,IDLE,0
1770857870.815532,34.23,55.62,28.17,76.89,6.059999999999995,-21.270000000000003,IDLE,0
1770857595.935175,33.88,57.07,28.05,77.91,5.830000000000002,-20.84,IDLE,0
1770857813.4202218,34.0,56.38,28.13,77.45,5.870000000000001,-21.07,IDLE,0
1770858041.3132875,34.42,54.87,28.19,77.19,6.23,-22.32,IDLE,0
1770857955.2207942,34.43,55.15,28.19,77.28,6.239999999999998,-22.130000000000003,IDLE,0
1770857915.8302982,34.28,55.35,28.14,77.19,6.140000000000001,-21.84,IDLE,0
1770857937.4957235,34.34,55.29,28.15,77.34,6.190000000000005,-22.050000000000004,IDLE,0
1770857787.5359068,33.96,56.5,28.17,77.59,5.789999999999999,-21.090000000000003,IDLE,0
1770857837.3338337,34.04,56.07,28.13,77.28,5.91,-21.21,IDLE,0
1770857875.8798823,34.28,55.47,28.19,76.95,6.09,-21.480000000000004,IDLE,0
1770857941.9965277,34.35,55.31,28.16,77.29,6.190000000000001,-21.980000000000004,IDLE,0
1770857639.5447752,33.81,57.1,28.12,77.86,5.690000000000001,-20.76,IDLE,0
1770857752.3669484,33.89,56.99,28.15,77.86,5.740000000000002,-20.87,IDLE,0
1770857658.6767883,33.77,57.12,28.16,77.78,5.610000000000003,-20.660000000000004,IDLE,0
1770857708.1945095,33.57,57.4,28.05,77.89,5.52,-20.49,IDLE,0
1770857951.8439617,34.39,55.16,28.18,77.28,6.210000000000001,-22.120000000000005,IDLE,0
1770857690.1881716,33.62,57.35,28.07,77.79,5.549999999999997,-20.440000000000005,IDLE,0
1770857731.2654257,33.72,57.28,28.08,78.0,5.640000000000001,-20.72,IDLE,0
1770857907.1092565,34.29,55.43,28.17,77.17,6.119999999999997,-21.74,IDLE,0
1770857890.5099876,34.27,55.45,28.17,77.13,6.100000000000001,-21.679999999999996,IDLE,0
1770857959.721429,34.44,55.09,28.21,77.27,6.229999999999997,-22.179999999999996,IDLE,0
1770857701.4421248,33.56,57.42,28.06,77.79,5.500000000000004,-20.370000000000005,IDLE,0
1770857947.905326,34.4,55.28,28.2,77.34,6.199999999999999,-22.06,IDLE,0
1770857798.2263076,33.97,56.48,28.16,77.57,5.809999999999999,-21.09,IDLE,0
1770857866.0320191,34.23,55.66,28.2,76.93,6.029999999999998,-21.27000000000001,IDLE,0
1770857886.8520515,34.28,55.48,28.15,77.07,6.130000000000003,-21.59,IDLE,0
1770857757.4313624,33.88,56.89,28.15,77.84,5.730000000000004,-20.950000000000003,IDLE,0
1770857910.4858356,34.31,55.42,28.17,77.17,6.140000000000001,-21.75,IDLE,0
1770857860.6867442,34.16,55.87,28.18,77.01,5.979999999999997,-21.140000000000008,IDLE,0
1770857790.6300046,33.98,56.52,28.15,77.61,5.829999999999998,-21.09,IDLE,0
1770857984.4806986,34.47,55.0,28.21,77.22,6.259999999999998,-22.22,IDLE,0
1770858041.8762567,34.41,54.8,28.19,77.25,6.219999999999995,-22.450000000000003,IDLE,0
1770857692.157407,33.62,57.37,28.09,77.8,5.529999999999998,-20.43,IDLE,0
1770857729.5763335,33.7,57.3,28.08,78.01,5.6200000000000045,-20.710000000000008,IDLE,0
1770858024.9952154,34.55,54.87,28.23,77.27,6.319999999999997,-22.4,IDLE,0
1770857790.9120324,33.96,56.52,28.15,77.63,5.810000000000002,-21.109999999999992,IDLE,0
1770857736.0480993,33.74,57.21,28.1,78.01,5.640000000000001,-20.800000000000004,IDLE,0
1770858005.862571,34.45,55.0,28.18,77.22,6.270000000000003,-22.22,IDLE,0
1770857783.5962658,33.96,56.5,28.17,77.68,5.789999999999999,-21.180000000000007,IDLE,0
1770857884.60088,34.26,55.51,28.15,77.03,6.109999999999999,-21.520000000000003,IDLE,0
1770857656.1449163,33.77,57.06,28.16,77.75,5.610000000000003,-20.69,IDLE,0
1770857937.7768123,34.31,55.31,28.15,77.36,6.160000000000004,-22.05,IDLE,0
1770857967.5995617,34.44,55.04,28.21,77.23,6.229999999999997,-22.190000000000005,IDLE,0
1770857712.9774992,33.65,57.42,28.02,77.92,5.629999999999999,-20.5,IDLE,0
1770857893.323529,34.27,55.47,28.16,77.12,6.110000000000003,-21.65000000000001,IDLE,0
1770857644.6087022,33.8,57.02,28.11,77.82,5.689999999999998,-20.79999999999999,IDLE,0
1770857889.6650422,34.25,55.5,28.15,77.1,6.100000000000001,-21.599999999999994,IDLE,0
1770857964.786275,34.45,55.07,28.18,77.24,6.270000000000003,-22.169999999999995,IDLE,0
1770858026.4024155,34.56,54.77,28.22,77.26,6.340000000000003,-22.49,IDLE,0
1770858027.2458813,34.55,54.79,28.22,77.24,6.329999999999998,-22.45,IDLE,0
1770857899.5134726,34.26,55.39,28.17,77.16,6.089999999999996,-21.77,IDLE,0
1770857922.30217,34.29,55.3,28.15,77.23,6.140000000000001,-21.930000000000007,IDLE,0
1770857636.7317717,33.79,57.07,28.11,77.9,5.68,-20.830000000000005,IDLE,0
1770857855.05936,34.09,56.0,28.19,77.18,5.900000000000002,-21.180000000000007,IDLE,0
1770857941.1528287,34.37,55.31,28.14,77.36,6.229999999999997,-22.05,IDLE,0
1770857722.543367,33.7,57.34,28.02,78.0,5.680000000000003,-20.66,IDLE,0
1770857594.528819,33.88,57.06,28.07,77.91,5.810000000000002,-20.849999999999994,IDLE,0
1770857908.234608,34.31,55.43,28.17,77.13,6.140000000000001,-21.7,IDLE,0
1770857720.5738704,33.64,57.29,28.04,78.0,5.600000000000001,-20.71,IDLE,0
1770857779.3760672,33.99,56.63,28.15,77.67,5.840000000000003,-21.04,IDLE,0
1770857826.0806522,33.97,56.17,28.12,77.3,5.849999999999998,-21.129999999999995,IDLE,0
1770857945.3738236,34.37,55.26,28.18,77.32,6.189999999999998,-22.059999999999995,IDLE,0
1770857680.3408458,33.64,57.35,28.09,77.77,5.550000000000001,-20.419999999999995,IDLE,0
1770857981.3860466,34.43,54.93,28.19,77.24,6.239999999999998,-22.309999999999995,IDLE,0
1770857677.808449,33.65,57.31,28.09,77.69,5.559999999999999,-20.379999999999995,IDLE,0
1770857995.453295,34.45,54.98,28.19,77.19,6.260000000000002,-22.21,IDLE,0
1770857966.4747744,34.46,55.02,28.2,77.19,6.260000000000002,-22.169999999999995,IDLE,0
1770858019.9304628,34.53,54.91,28.21,77.25,6.32,-22.340000000000003,IDLE,0
1770857985.8875897,34.47,54.98,28.2,77.19,6.27,-22.21,IDLE,0
1770857859.8422682,34.15,55.85,28.21,77.04,5.939999999999998,-21.190000000000005,IDLE,0
1770857660.3650525,33.78,57.12,28.15,77.69,5.630000000000003,-20.57,IDLE,0
1770857744.4876304,33.86,57.13,28.11,77.91,5.75,-20.779999999999998,IDLE,0
1770857994.6098511,34.47,54.96,28.21,77.21,6.259999999999998,-22.249999999999996,IDLE,0
1770857969.850574,34.46,55.04,28.22,77.2,6.240000000000002,-22.160000000000004,IDLE,0
1770857856.4660847,34.12,55.99,28.21,77.11,5.909999999999997,-21.12,IDLE,0
1770857916.675939,34.3,55.32,28.14,77.18,6.159999999999997,-21.860000000000007,IDLE,0
1770857999.11031,34.46,54.95,28.17,77.21,6.289999999999999,-22.25999999999999,IDLE,0
1770857643.7653873,33.8,57.06,28.11,77.81,5.689999999999998,-20.75,IDLE,0
1770857898.9500473,34.28,55.44,28.17,77.13,6.109999999999999,-21.69,IDLE,0
1770857963.0973475,34.42,55.04,28.2,77.26,6.220000000000002,-22.22000000000001,IDLE,0
1770857633.3560371,33.78,57.15,28.11,77.94,5.670000000000002,-20.79,IDLE,0
1770857803.8535333,33.98,56.44,28.15,77.56,5.829999999999998,-21.120000000000005,IDLE,0
1770857714.1034143,33.67,57.4,28.03,77.97,5.640000000000001,-20.57,IDLE,0
1770857988.4193785,34.45,54.94,28.18,77.18,6.270000000000003,-22.24000000000001,IDLE,0
1770857600.9998665,33.92,57.04,28.06,77.95,5.860000000000003,-20.910000000000004,IDLE,0
1770858013.7411928,34.49,54.95,28.19,77.25,6.300000000000001,-22.3,IDLE,0
1770858006.144143,34.47,54.99,28.17,77.24,6.299999999999997,-22.249999999999996,IDLE,0
1770857934.9619508,34.32,55.3,28.15,77.32,6.170000000000002,-22.02,IDLE,0
1770857815.1075552,34.01,56.34,28.14,77.43,5.869999999999997,-21.090000000000003,IDLE,0
1770857685.1239245,33.65,57.31,28.1,77.75,5.549999999999997,-20.44,IDLE,0
1770857609.4400764,33.87,56.95,28.07,77.91,5.799999999999997,-20.959999999999997,IDLE,0
1770857990.1075594,34.45,54.96,28.2,77.26,6.250000000000004,-22.300000000000004,IDLE,0
1770857844.931233,34.02,56.01,28.17,77.31,5.850000000000001,-21.300000000000004,IDLE,0
1770858024.1511426,34.57,54.84,28.22,77.26,6.350000000000001,-22.42,IDLE,0
1770857727.0449846,33.68,57.29,28.06,78.01,5.620000000000001,-20.72000000000001,IDLE,0
1770857968.7250285,34.46,55.01,28.2,77.23,6.260000000000002,-22.22000000000001,IDLE,0
1770858005.300218,34.45,54.98,28.19,77.26,6.260000000000002,-22.28000000000001,IDLE,0
1770857799.6334312,33.98,56.45,28.16,77.58,5.819999999999997,-21.129999999999995,IDLE,0
1770857910.766481,34.3,55.4,28.16,77.16,6.139999999999997,-21.76,IDLE,0
1770857665.4298058,33.7,57.09,28.14,77.64,5.560000000000002,-20.55,IDLE,0
1770857779.0946183,33.98,56.61,28.17,77.7,5.809999999999995,-21.090000000000003,IDLE,0
1770857888.257596,34.23,55.44,28.16,77.1,6.069999999999997,-21.66,IDLE,0
1770857979.1349485,34.46,54.93,28.2,77.18,6.260000000000002,-22.250000000000007,IDLE,0
1770857939.1832335,34.34,55.28,28.15,77.28,6.190000000000005,-22.0,IDLE,0
1770857933.5559506,34.32,55.33,28.15,77.29,6.170000000000002,-21.960000000000008,IDLE,0
1770857739.986976,33.76,57.2,28.1,77.93,5.659999999999997,-20.730000000000004,IDLE,0
1770857925.3968651,34.28,55.3,28.15,77.24,6.130000000000003,-21.94,IDLE,0
1770857831.7078416,34.02,56.12,28.12,77.26,5.900000000000002,-21.140000000000008,IDLE,0
1770857717.4790764,33.67,57.41,28.02,77.98,5.650000000000002,-20.570000000000007,IDLE,0
1770858039.9059384,34.41,54.86,28.19,77.2,6.219999999999995,-22.340000000000003,IDLE,0
1770857925.678362,34.28,55.3,28.14,77.23,6.140000000000001,-21.930000000000007,IDLE,0
1770858028.6527364,34.54,54.83,28.24,77.28,6.300000000000001,-22.450000000000003,IDLE,0
1770857936.6504366,34.34,55.26,28.15,77.29,6.190000000000005,-22.03000000000001,IDLE,0
1770857713.8212152,33.66,57.46,28.02,77.97,5.639999999999997,-20.51,IDLE,0
1770858024.4321208,34.55,54.81,28.21,77.24,6.339999999999996,-22.429999999999996,IDLE,0
1770857765.027804,33.96,56.77,28.14,77.69,5.82,-20.919999999999995,IDLE,0
1770857947.342366,34.39,55.27,28.19,77.32,6.199999999999999,-22.04999999999999,IDLE,0
1770857888.5405033,34.26,55.45,28.18,77.11,6.079999999999998,-21.66,IDLE,0
1770857987.5755277,34.46,55.0,28.21,77.17,6.25,-22.17,IDLE,0
1770857808.0729015,33.98,56.43,28.13,77.54,5.849999999999998,-21.110000000000007,IDLE,0
1770857958.597023,34.43,55.08,28.2,77.25,6.23,-22.17,IDLE,0
1770857858.998747,34.14,55.88,28.18,77.0,5.960000000000001,-21.12,IDLE,0
1770857670.21218,33.64,57.19,28.09,77.65,5.550000000000001,-20.460000000000008,IDLE,0
1770857649.673783,33.8,57.04,28.14,77.76,5.659999999999997,-20.72000000000001,IDLE,0
1770857976.320743,34.49,54.99,28.18,77.24,6.310000000000002,-22.249999999999996,IDLE,0
1770857668.8054333,33.67,57.17,28.1,77.69,5.57,-20.52,IDLE,0
1770857915.2684937,34.32,55.36,28.17,77.2,6.149999999999999,-21.840000000000003,IDLE,0
1770857935.5247357,34.31,55.33,28.17,77.33,6.140000000000001,-22.0,IDLE,0
1770857766.7153587,33.95,56.71,28.15,77.7,5.800000000000004,-20.99,IDLE,0
1770857805.2592576,33.97,56.51,28.14,77.56,5.829999999999998,-21.050000000000004,IDLE,0
1770857883.1950395,34.27,55.47,28.17,77.06,6.100000000000001,-21.590000000000003,IDLE,0
1770857752.0846949,33.9,57.01,28.15,77.85,5.75,-20.84,IDLE,0
1770857628.010242,33.8,57.06,28.08,77.95,5.719999999999999,-20.89,IDLE,0
1770857750.1156704,33.89,57.02,28.13,77.83,5.760000000000002,-20.809999999999995,IDLE,0
1770857827.7687054,33.99,56.2,28.11,77.27,5.880000000000003,-21.069999999999997,IDLE,0
1770857602.405945,33.93,56.99,28.07,77.96,5.859999999999999,-20.96999999999999,IDLE,0
1770857904.5769424,34.28,55.41,28.16,77.18,6.120000000000001,-21.77000000000001,IDLE,0
1770858018.8052158,34.54,54.89,28.18,77.28,6.359999999999999,-22.39,IDLE,0
1770857680.90311,33.66,57.33,28.1,77.74,5.559999999999995,-20.41,IDLE,0
1770858041.0326478,34.44,54.83,28.19,77.21,6.2499999999999964,-22.379999999999995,IDLE,0
1770857983.3552637,34.45,54.94,28.22,77.25,6.230000000000004,-22.31,IDLE,0
1770857652.7685509,33.76,57.08,28.13,77.8,5.629999999999999,-20.72,IDLE,0
1770857658.9583204,33.78,57.08,28.15,77.77,5.630000000000003,-20.69,IDLE,0
1770858038.7813244,34.45,54.8,28.19,77.23,6.260000000000002,-22.430000000000007,IDLE,0
1770857678.9341354,33.63,57.29,28.1,77.68,5.530000000000001,-20.390000000000008,IDLE,0
1770857593.4029806,33.85,57.07,28.06,77.95,5.790000000000003,-20.880000000000003,IDLE,0
1770857898.3880007,34.27,55.39,28.16,77.14,6.110000000000003,-21.75,IDLE,0
1770857926.8036196,34.31,55.32,28.14,77.21,6.170000000000002,-21.889999999999997,IDLE,0
1770857849.995189,34.06,56.04,28.19,77.26,5.870000000000001,-21.22000000000001,IDLE,0
1770857955.5020454,34.45,55.1,28.18,77.24,6.270000000000003,-22.139999999999997,IDLE,0
1770857766.433853,33.95,56.78,28.14,77.77,5.810000000000002,-20.989999999999995,IDLE,0
1770857940.0270858,34.34,55.34,28.16,77.33,6.180000000000003,-21.989999999999995,IDLE,0
1770857828.0496814,33.98,56.21,28.11,77.28,5.869999999999997,-21.07,IDLE,0
1770857640.3902087,33.81,57.06,28.1,77.83,5.710000000000001,-20.77,IDLE,0
1770857610.00332,33.87,56.94,28.08,77.95,5.789999999999999,-21.010000000000005,IDLE,0
1770857956.3455553,34.44,55.13,28.2,77.24,6.239999999999998,-22.109999999999992,IDLE,0
1770857723.949739,33.68,57.3,28.03,78.01,5.649999999999999,-20.710000000000008,IDLE,0
1770858019.6491833,34.52,54.93,28.2,77.29,6.320000000000004,-22.360000000000007,IDLE,0
1770857627.1660566,33.8,57.07,28.06,77.94,5.739999999999998,-20.87,IDLE,0
1770857733.2350452,33.74,57.25,28.08,77.97,5.660000000000004,-20.72,IDLE,0
1770858028.9345376,34.53,54.79,28.21,77.26,6.32,-22.47000000000001,IDLE,0
1770857805.5416255,33.99,56.47,28.15,77.58,5.840000000000003,-21.11,IDLE,0
1770857940.8709834,34.35,55.27,28.16,77.34,6.190000000000001,-22.07,IDLE,0
1770857583.2750156,33.83,57.16,28.04,77.93,5.789999999999999,-20.77000000000001,IDLE,0
1770857697.222063,33.59,57.41,28.06,77.79,5.530000000000005,-20.38000000000001,IDLE,0
1770857983.0744648,34.46,54.99,28.21,77.25,6.25,-22.26,IDLE,0
1770857658.3959837,33.79,57.15,28.16,77.75,5.629999999999999,-20.6,IDLE,0
1770857946.778844,34.39,55.26,28.17,77.31,6.219999999999999,-22.050000000000004,IDLE,0
1770857698.628652,33.59,57.42,28.05,77.84,5.540000000000003,-20.42,IDLE,0
1770857929.0551202,34.29,55.32,28.14,77.23,6.149999999999999,-21.910000000000004,IDLE,0
1770857726.4818306,33.7,57.24,28.06,78.02,5.640000000000004,-20.779999999999998,IDLE,0
1770857947.0615177,34.39,55.26,28.19,77.31,6.199999999999999,-22.050000000000004,IDLE,0
1770857586.9325008,33.85,57.11,28.04,77.9,5.810000000000002,-20.790000000000006,IDLE,0
1770857884.882403,34.27,55.46,28.15,77.07,6.1200000000000045,-21.609999999999992,IDLE,0
1770857637.294415,33.8,57.11,28.11,77.83,5.689999999999998,-20.72,IDLE,0
1770857701.7234476,33.56,57.41,28.06,77.88,5.500000000000004,-20.47,IDLE,0
1770857759.1189027,33.9,56.82,28.13,77.79,5.77,-20.97000000000001,IDLE,0
1770857943.6848218,34.36,55.28,28.19,77.36,6.169999999999998,-22.08,IDLE,0
1770857638.4195943,33.81,57.07,28.1,77.85,5.710000000000001,-20.779999999999998,IDLE,0
1770857761.0874498,33.9,56.87,28.14,77.76,5.759999999999998,-20.890000000000008,IDLE,0
1770857669.931424,33.65,57.13,28.09,77.68,5.559999999999999,-20.550000000000004,IDLE,0
1770857852.8080914,34.08,56.03,28.18,77.17,5.899999999999999,-21.14,IDLE,0
1770857726.200615,33.69,57.24,28.05,78.03,5.639999999999997,-20.79,IDLE,0
1770857848.870232,34.07,56.07,28.18,77.28,5.890000000000001,-21.21,IDLE,0
1770857674.1503356,33.68,57.3,28.1,77.73,5.579999999999998,-20.430000000000007,IDLE,0
1770857619.569682,33.77,56.94,28.05,77.9,5.720000000000002,-20.960000000000008,IDLE,0
1770857679.496786,33.64,57.33,28.1,77.75,5.539999999999999,-20.42,IDLE,0
1770857601.5625882,33.93,57.01,28.06,77.98,5.870000000000001,-20.97000000000001,IDLE,0
1770857591.7152374,33.85,57.08,28.04,77.93,5.810000000000002,-20.85000000000001,IDLE,0
1770857709.8827188,33.6,57.43,28.03,77.95,5.57,-20.520000000000003,IDLE,0
1770857621.8192286,33.8,57.0,28.08,77.86,5.719999999999999,-20.86,IDLE,0
1770857853.3711588,34.06,55.97,28.19,77.2,5.870000000000001,-21.230000000000004,IDLE,0
1770857903.45162,34.27,55.41,28.16,77.14,6.110000000000003,-21.730000000000004,IDLE,0
1770857854.4966886,34.09,55.97,28.18,77.18,5.910000000000004,-21.210000000000008,IDLE,0
1770857990.389168,34.46,55.0,28.2,77.2,6.260000000000002,-22.200000000000003,IDLE,0
1770857718.8859982,33.66,57.36,28.02,77.99,5.639999999999997,-20.629999999999995,IDLE,0
1770857628.572935,33.79,57.09,28.08,77.88,5.710000000000001,-20.789999999999992,IDLE,0
1770857908.5165725,34.31,55.42,28.15,77.16,6.160000000000004,-21.739999999999995,IDLE,0
1770857917.519713,34.3,55.32,28.15,77.2,6.149999999999999,-21.880000000000003,IDLE,0
1770857751.803723,33.88,57.0,28.12,77.86,5.760000000000002,-20.86,IDLE,0
1770857726.763586,33.68,57.27,28.05,78.03,5.629999999999999,-20.76,IDLE,0
1770857675.558412,33.65,57.3,28.1,77.74,5.549999999999997,-20.44,IDLE,0
1770857962.254951,34.45,55.05,28.21,77.27,6.240000000000002,-22.22,IDLE,0
1770858033.4349082,34.5,54.81,28.2,77.19,6.300000000000001,-22.379999999999995,IDLE,0
1770857738.5805104,33.76,57.23,28.11,77.98,5.649999999999999,-20.750000000000007,IDLE,0
1770857849.432475,34.04,56.09,28.18,77.29,5.859999999999999,-21.200000000000003,IDLE,0
1770857777.9692674,33.98,56.65,28.16,77.68,5.819999999999997,-21.03000000000001,IDLE,0
1770857793.4438498,33.97,56.51,28.18,77.61,5.789999999999999,-21.1,IDLE,0
1770857646.5797305,33.8,57.09,28.13,77.87,5.669999999999998,-20.78,IDLE,0
1770857948.468389,34.41,55.21,28.18,77.28,6.229999999999997,-22.07,IDLE,0
1770857665.992515,33.69,57.11,28.13,77.69,5.559999999999999,-20.58,IDLE,0
1770857700.5982063,33.57,57.42,28.06,77.8,5.510000000000002,-20.379999999999995,IDLE,0
1770858018.524039,34.52,54.91,28.2,77.25,6.320000000000004,-22.340000000000003,IDLE,0
1770857921.4585326,34.28,55.33,28.15,77.2,6.130000000000003,-21.870000000000005,IDLE,0
1770857664.866634,33.68,57.08,28.13,77.63,5.550000000000001,-20.55,IDLE,0
1770857699.1913855,33.58,57.42,28.05,77.85,5.529999999999998,-20.429999999999996,IDLE,0
1770857682.3103335,33.66,57.3,28.09,77.75,5.569999999999997,-20.450000000000003,IDLE,0
1770857954.9389718,34.46,55.18,28.19,77.3,6.27,-22.12,IDLE,0
1770857629.1356266,33.78,57.1,28.08,77.88,5.700000000000003,-20.779999999999998,IDLE,0
1770857999.673414,34.46,54.99,28.19,77.2,6.27,-22.21,IDLE,0
1770857740.2679954,33.78,57.2,28.11,77.95,5.670000000000002,-20.75,IDLE,0
1770857812.8567016,33.99,56.4,28.14,77.47,5.850000000000001,-21.07,IDLE,0
1770858004.737328,34.45,54.98,28.17,77.23,6.280000000000001,-22.250000000000007,IDLE,0
1770857661.4899943,33.78,57.08,28.17,77.71,5.609999999999999,-20.629999999999995,IDLE,0
1770857756.5861998,33.86,56.87,28.14,77.75,5.719999999999999,-20.880000000000003,IDLE,0
1770857707.9136367,33.57,57.47,28.05,77.87,5.52,-20.40000000000001,IDLE,0
1770857928.2110424,34.28,55.3,28.15,77.26,6.130000000000003,-21.960000000000008,IDLE,0
1770857815.3891387,34.0,56.32,28.14,77.46,5.859999999999999,-21.139999999999997,IDLE,0
1770857684.2789948,33.66,57.29,28.1,77.77,5.559999999999995,-20.48,IDLE,0
1770857924.2715533,34.3,55.33,28.16,77.19,6.139999999999997,-21.86,IDLE,0
1770857613.6598587,33.88,57.0,28.07,77.91,5.810000000000002,-20.91,IDLE,0
